purchase_id,customer_id,product_id,purchase_date,quantity
PUR04150,CUST0544,PROD0130,2024-05-30 05:16:34.158693,3
PUR04151,CUST0161,PROD0097,2024-05-29 05:16:34.158693,2
PUR04152,CUST0284,PROD0167,2024-06-27 05:16:34.158693,1
PUR04153,CUST0106,PROD0189,2024-03-25 05:16:34.158693,3
PUR04154,CUST0105,PROD0107,2024-05-22 05:16:34.158693,2
PUR04155,CUST0439,PROD0191,2024-10-25 05:16:34.158693,4
PUR04156,CUST0228,PROD0018,2024-07-08 05:16:34.158693,5
PUR04157,CUST0700,PROD0145,2024-06-09 05:16:34.158693,5
PUR04158,CUST0582,PROD0167,2024-10-04 05:16:34.158693,5
PUR04159,CUST0318,PROD0071,2024-01-31 05:16:34.158693,2
PUR04160,CUST0464,PROD0106,2024-01-03 05:16:34.158693,5
PUR04161,CUST0802,PROD0054,2024-01-13 05:16:34.158693,3
PUR04162,CUST0599,PROD0094,2024-10-28 05:16:34.158693,4
PUR04163,CUST0882,PROD0076,2023-12-07 05:16:34.158693,5
PUR04164,CUST0874,PROD0035,2024-01-27 05:16:34.158693,2
PUR04165,CUST0472,PROD0011,2023-12-30 05:16:34.158693,4
PUR04166,CUST0056,PROD0061,2024-06-07 05:16:34.158693,5
PUR04167,CUST0625,PROD0044,2024-09-04 05:16:34.158693,1
PUR04168,CUST0013,PROD0121,2024-07-11 05:16:34.158693,5
PUR04169,CUST0440,PROD0068,2024-08-24 05:16:34.158693,3
PUR04170,CUST0018,PROD0025,2024-10-19 05:16:34.158693,4
PUR04171,CUST0694,PROD0176,2024-06-18 05:16:34.158693,3
PUR04172,CUST0973,PROD0160,2024-02-07 05:16:34.158693,1
PUR04173,CUST0113,PROD0084,2024-09-14 05:16:34.158693,1
PUR04174,CUST0229,PROD0114,2024-05-19 05:16:34.158693,3
PUR04175,CUST0171,PROD0132,2024-05-08 05:16:34.158693,4
PUR04176,CUST0295,PROD0166,2024-09-15 05:16:34.158693,1
PUR04177,CUST0189,PROD0191,2023-11-21 05:16:34.158693,1
PUR04178,CUST0426,PROD0175,2024-10-22 05:16:34.158693,5
PUR04179,CUST0977,PROD0001,2024-01-12 05:16:34.158693,2
PUR04180,CUST0079,PROD0131,2024-07-11 05:16:34.158693,1
PUR04181,CUST0658,PROD0086,2024-07-13 05:16:34.158693,4
PUR04182,CUST0919,PROD0062,2024-01-03 05:16:34.158693,4
PUR04183,CUST0182,PROD0064,2024-06-04 05:16:34.158693,5
PUR04184,CUST0499,PROD0145,2024-06-19 05:16:34.158693,4
PUR04185,CUST0798,PROD0126,2023-11-30 05:16:34.158693,5
PUR04186,CUST0762,PROD0105,2023-12-09 05:16:34.158693,1
PUR04187,CUST0866,PROD0062,2024-03-19 05:16:34.158693,1
PUR04188,CUST0826,PROD0035,2024-10-07 05:16:34.158693,1
PUR04189,CUST0708,PROD0013,2024-04-15 05:16:34.158693,1
PUR04190,CUST0835,PROD0163,2023-11-13 05:16:34.158693,2
PUR04191,CUST0071,PROD0043,2024-11-01 05:16:34.158693,2
PUR04192,CUST0248,PROD0130,2024-10-19 05:16:34.158693,1
PUR04193,CUST0146,PROD0184,2024-08-01 05:16:34.158693,4
PUR04194,CUST0618,PROD0111,2024-08-28 05:16:34.158693,5
PUR04195,CUST0775,PROD0128,2024-08-22 05:16:34.158693,3
PUR04196,CUST0296,PROD0051,2024-02-29 05:16:34.158693,5
PUR04197,CUST0582,PROD0182,2024-10-14 05:16:34.158693,3
PUR04198,CUST0470,PROD0144,2024-04-28 05:16:34.158693,3
PUR04199,CUST0506,PROD0146,2024-07-29 05:16:34.158693,1
PUR04200,CUST0193,PROD0135,2024-07-31 05:16:34.158693,3
PUR04201,CUST0068,PROD0045,2024-10-24 05:16:34.158693,1
PUR04202,CUST0494,PROD0164,2024-10-30 05:16:34.158693,2
PUR04203,CUST0817,PROD0169,2024-09-18 05:16:34.158693,4
PUR04204,CUST0052,PROD0042,2023-12-25 05:16:34.158693,3
PUR04205,CUST0882,PROD0135,2024-06-15 05:16:34.158693,4
PUR04206,CUST0363,PROD0015,2024-10-10 05:16:34.158693,1
PUR04207,CUST0797,PROD0060,2024-03-13 05:16:34.158693,3
PUR04208,CUST0917,PROD0040,2024-07-10 05:16:34.158693,5
PUR04209,CUST0474,PROD0165,2024-05-02 05:16:34.158693,2
PUR04210,CUST0846,PROD0194,2024-10-11 05:16:34.158693,2
PUR04211,CUST0521,PROD0112,2024-10-18 05:16:34.158693,3
PUR04212,CUST0763,PROD0183,2024-09-30 05:16:34.158693,2
PUR04213,CUST0431,PROD0077,2024-05-22 05:16:34.158693,5
PUR04214,CUST0844,PROD0105,2024-01-22 05:16:34.158693,4
PUR04215,CUST0298,PROD0107,2024-08-18 05:16:34.158693,5
PUR04216,CUST0435,PROD0122,2024-09-15 05:16:34.158693,2
PUR04217,CUST0696,PROD0080,2023-12-04 05:16:34.158693,4
PUR04218,CUST0691,PROD0125,2023-11-12 05:16:34.158693,5
PUR04219,CUST0198,PROD0184,2024-10-01 05:16:34.158693,1
PUR04220,CUST0128,PROD0172,2024-01-26 05:16:34.158693,1
PUR04221,CUST0532,PROD0185,2024-07-22 05:16:34.158693,4
PUR04222,CUST0984,PROD0134,2024-07-04 05:16:34.158693,4
PUR04223,CUST0411,PROD0032,2024-07-17 05:16:34.158693,4
PUR04224,CUST0934,PROD0108,2024-01-30 05:16:34.158693,1
PUR04225,CUST0840,PROD0114,2023-12-15 05:16:34.158693,5
PUR04226,CUST0065,PROD0146,2024-07-15 05:16:34.158693,4
PUR04227,CUST0694,PROD0068,2024-04-19 05:16:34.158693,1
PUR04228,CUST0241,PROD0127,2024-03-09 05:16:34.158693,4
PUR04229,CUST0369,PROD0135,2024-04-24 05:16:34.158693,4
PUR04230,CUST0536,PROD0114,2024-03-28 05:16:34.158693,4
PUR04231,CUST0384,PROD0008,2023-12-02 05:16:34.158693,1
PUR04232,CUST0431,PROD0064,2024-07-23 05:16:34.158693,5
PUR04233,CUST0967,PROD0135,2024-02-29 05:16:34.158693,1
PUR04234,CUST0083,PROD0041,2024-08-14 05:16:34.158693,1
PUR04235,CUST0982,PROD0040,2024-10-01 05:16:34.158693,4
PUR04236,CUST0831,PROD0003,2024-05-18 05:16:34.158693,3
PUR04237,CUST0697,PROD0145,2024-05-31 05:16:34.158693,3
PUR04238,CUST0951,PROD0194,2024-03-06 05:16:34.158693,3
PUR04239,CUST0828,PROD0110,2023-12-17 05:16:34.158693,1
PUR04240,CUST0611,PROD0114,2024-06-29 05:16:34.158693,4
PUR04241,CUST0574,PROD0112,2024-06-21 05:16:34.158693,3
PUR04242,CUST0286,PROD0180,2024-08-26 05:16:34.158693,2
PUR04243,CUST0989,PROD0150,2024-06-23 05:16:34.158693,2
PUR04244,CUST0534,PROD0004,2023-12-22 05:16:34.158693,2
PUR04245,CUST0459,PROD0134,2024-07-19 05:16:34.158693,5
PUR04246,CUST0212,PROD0166,2024-06-22 05:16:34.158693,4
PUR04247,CUST0126,PROD0026,2024-04-16 05:16:34.158693,1
PUR04248,CUST0413,PROD0139,2024-01-06 05:16:34.158693,1
PUR04249,CUST0499,PROD0017,2024-07-18 05:16:34.158693,4
PUR04250,CUST0425,PROD0092,2024-10-06 05:16:34.158693,5
PUR04251,CUST0554,PROD0031,2023-11-16 05:16:34.158693,4
PUR04252,CUST0610,PROD0163,2023-12-29 05:16:34.158693,5
PUR04253,CUST0961,PROD0144,2024-05-31 05:16:34.158693,3
PUR04254,CUST0543,PROD0107,2024-06-05 05:16:34.158693,3
PUR04255,CUST0158,PROD0146,2023-11-25 05:16:34.158693,5
PUR04256,CUST0112,PROD0111,2024-08-18 05:16:34.158693,4
PUR04257,CUST0402,PROD0101,2024-08-14 05:16:34.158693,3
PUR04258,CUST0759,PROD0112,2023-11-07 05:16:34.158693,4
PUR04259,CUST0122,PROD0062,2023-12-23 05:16:34.158693,3
PUR04260,CUST0273,PROD0112,2024-09-11 05:16:34.158693,4
PUR04261,CUST0294,PROD0155,2024-09-18 05:16:34.158693,4
PUR04262,CUST0398,PROD0163,2024-09-28 05:16:34.158693,2
PUR04263,CUST0471,PROD0116,2024-04-10 05:16:34.158693,5
PUR04264,CUST0985,PROD0173,2024-07-24 05:16:34.158693,1
PUR04265,CUST0207,PROD0035,2024-08-20 05:16:34.158693,5
PUR04266,CUST0110,PROD0028,2024-02-20 05:16:34.158693,4
PUR04267,CUST0440,PROD0103,2024-10-07 05:16:34.158693,4
PUR04268,CUST0278,PROD0125,2024-10-15 05:16:34.158693,5
PUR04269,CUST0963,PROD0102,2024-06-27 05:16:34.158693,4
PUR04270,CUST0568,PROD0137,2024-04-29 05:16:34.158693,3
PUR04271,CUST0887,PROD0143,2024-05-11 05:16:34.158693,4
PUR04272,CUST0915,PROD0021,2023-12-04 05:16:34.158693,5
PUR04273,CUST0569,PROD0052,2024-02-29 05:16:34.158693,5
PUR04274,CUST0940,PROD0163,2024-06-26 05:16:34.158693,5
PUR04275,CUST0482,PROD0097,2024-04-24 05:16:34.158693,2
PUR04276,CUST0803,PROD0051,2024-08-19 05:16:34.158693,2
PUR04277,CUST0114,PROD0083,2024-09-19 05:16:34.158693,2
PUR04278,CUST0893,PROD0055,2024-09-09 05:16:34.158693,2
PUR04279,CUST0897,PROD0077,2024-07-06 05:16:34.158693,2
PUR04280,CUST0820,PROD0127,2024-10-08 05:16:34.158693,2
PUR04281,CUST0853,PROD0172,2024-05-11 05:16:34.158693,2
PUR04282,CUST0477,PROD0193,2024-06-25 05:16:34.158693,5
PUR04283,CUST0710,PROD0093,2024-01-04 05:16:34.158693,1
PUR04284,CUST0933,PROD0088,2023-12-26 05:16:34.158693,2
PUR04285,CUST0321,PROD0080,2024-10-09 05:16:34.158693,5
PUR04286,CUST0179,PROD0153,2024-02-28 05:16:34.158693,1
PUR04287,CUST0897,PROD0092,2023-11-08 05:16:34.158693,2
PUR04288,CUST0219,PROD0047,2024-04-29 05:16:34.158693,1
PUR04289,CUST0789,PROD0184,2024-05-06 05:16:34.158693,1
PUR04290,CUST0949,PROD0038,2024-09-26 05:16:34.158693,3
PUR04291,CUST0528,PROD0139,2024-04-04 05:16:34.158693,4
PUR04292,CUST0492,PROD0195,2024-08-13 05:16:34.158693,3
PUR04293,CUST0891,PROD0015,2024-07-31 05:16:34.158693,1
PUR04294,CUST0061,PROD0001,2024-05-16 05:16:34.158693,5
PUR04295,CUST0054,PROD0135,2024-10-31 05:16:34.158693,2
PUR04296,CUST0680,PROD0001,2023-12-31 05:16:34.158693,4
PUR04297,CUST0538,PROD0049,2023-11-30 05:16:34.158693,2
PUR04298,CUST0848,PROD0096,2024-01-30 05:16:34.158693,5
PUR04299,CUST0988,PROD0157,2024-07-16 05:16:34.158693,4
PUR04300,CUST0065,PROD0026,2024-01-17 05:16:34.158693,3
PUR04301,CUST0612,PROD0087,2024-06-03 05:16:34.158693,1
PUR04302,CUST0586,PROD0173,2023-12-31 05:16:34.158693,5
PUR04303,CUST0704,PROD0093,2024-03-16 05:16:34.158693,1
PUR04304,CUST0171,PROD0102,2024-09-14 05:16:34.158693,1
PUR04305,CUST0273,PROD0071,2024-02-15 05:16:34.158693,2
PUR04306,CUST0889,PROD0140,2024-02-11 05:16:34.158693,5
PUR04307,CUST0699,PROD0095,2024-01-07 05:16:34.158693,1
PUR04308,CUST0535,PROD0160,2024-05-26 05:16:34.158693,3
PUR04309,CUST0391,PROD0118,2024-02-25 05:16:34.158693,4
PUR04310,CUST0940,PROD0148,2024-06-28 05:16:34.158693,5
PUR04311,CUST0693,PROD0119,2024-02-12 05:16:34.158693,2
PUR04312,CUST0327,PROD0051,2024-04-28 05:16:34.158693,5
PUR04313,CUST0108,PROD0081,2024-01-01 05:16:34.158693,2
PUR04314,CUST0847,PROD0036,2024-06-06 05:16:34.158693,4
PUR04315,CUST0162,PROD0067,2023-11-30 05:16:34.158693,3
PUR04316,CUST0814,PROD0129,2024-09-26 05:16:34.158693,1
PUR04317,CUST0452,PROD0114,2024-10-16 05:16:34.158693,5
PUR04318,CUST0206,PROD0155,2024-09-03 05:16:34.158693,2
PUR04319,CUST0590,PROD0111,2024-01-09 05:16:34.158693,4
PUR04320,CUST0016,PROD0168,2024-06-24 05:16:34.158693,1
PUR04321,CUST0327,PROD0142,2024-06-28 05:16:34.158693,4
PUR04322,CUST0608,PROD0100,2024-10-09 05:16:34.158693,3
PUR04323,CUST0659,PROD0197,2024-09-03 05:16:34.158693,1
PUR04324,CUST0002,PROD0109,2024-07-22 05:16:34.158693,1
PUR04325,CUST0010,PROD0120,2024-01-14 05:16:34.158693,1
PUR04326,CUST0434,PROD0079,2024-07-19 05:16:34.158693,2
PUR04327,CUST0125,PROD0134,2023-11-09 05:16:34.158693,1
PUR04328,CUST0081,PROD0161,2024-08-04 05:16:34.158693,4
PUR04329,CUST0485,PROD0183,2023-12-01 05:16:34.158693,2
PUR04330,CUST0652,PROD0019,2024-08-16 05:16:34.158693,1
PUR04331,CUST0838,PROD0127,2024-06-15 05:16:34.158693,4
PUR04332,CUST0150,PROD0029,2024-09-01 05:16:34.158693,4
PUR04333,CUST0800,PROD0189,2024-07-11 05:16:34.158693,5
PUR04334,CUST0873,PROD0198,2024-07-24 05:16:34.158693,4
PUR04335,CUST0340,PROD0024,2024-02-05 05:16:34.158693,3
PUR04336,CUST0129,PROD0151,2024-10-26 05:16:34.158693,1
PUR04337,CUST0438,PROD0010,2024-08-29 05:16:34.158693,1
PUR04338,CUST0751,PROD0182,2024-02-03 05:16:34.158693,1
PUR04339,CUST0501,PROD0105,2024-01-11 05:16:34.158693,4
PUR04340,CUST0058,PROD0169,2023-12-30 05:16:34.158693,4
PUR04341,CUST0198,PROD0177,2024-05-23 05:16:34.158693,1
PUR04342,CUST0211,PROD0145,2024-10-08 05:16:34.158693,2
PUR04343,CUST0914,PROD0184,2024-09-09 05:16:34.158693,2
PUR04344,CUST0902,PROD0173,2024-09-12 05:16:34.158693,3
PUR04345,CUST0045,PROD0158,2024-04-19 05:16:34.158693,5
PUR04346,CUST0097,PROD0172,2024-07-22 05:16:34.158693,3
PUR04347,CUST0279,PROD0055,2024-05-21 05:16:34.158693,1
PUR04348,CUST0535,PROD0147,2024-06-08 05:16:34.158693,1
PUR04349,CUST0410,PROD0157,2024-09-13 05:16:34.158693,1
PUR04350,CUST0461,PROD0002,2024-10-26 05:16:34.158693,5
PUR04351,CUST0391,PROD0164,2024-03-13 05:16:34.158693,4
PUR04352,CUST0847,PROD0147,2024-03-26 05:16:34.158693,5
PUR04353,CUST0044,PROD0135,2024-05-28 05:16:34.158693,3
PUR04354,CUST0027,PROD0154,2024-04-30 05:16:34.158693,4
PUR04355,CUST0794,PROD0111,2024-04-05 05:16:34.158693,4
PUR04356,CUST0097,PROD0038,2024-06-25 05:16:34.158693,3
PUR04357,CUST0975,PROD0131,2024-01-14 05:16:34.158693,4
PUR04358,CUST0548,PROD0102,2024-01-16 05:16:34.158693,2
PUR04359,CUST0621,PROD0194,2024-06-05 05:16:34.158693,3
PUR04360,CUST0567,PROD0095,2024-09-10 05:16:34.158693,3
PUR04361,CUST0704,PROD0092,2024-10-30 05:16:34.158693,2
PUR04362,CUST0219,PROD0071,2024-07-26 05:16:34.158693,5
PUR04363,CUST0185,PROD0171,2024-04-08 05:16:34.158693,5
PUR04364,CUST0069,PROD0190,2024-10-31 05:16:34.158693,5
PUR04365,CUST0829,PROD0199,2024-08-13 05:16:34.158693,4
PUR04366,CUST0130,PROD0024,2024-04-15 05:16:34.158693,2
PUR04367,CUST0567,PROD0167,2024-11-05 05:16:34.158693,3
PUR04368,CUST0890,PROD0068,2024-08-16 05:16:34.158693,3
PUR04369,CUST0609,PROD0128,2024-09-25 05:16:34.158693,3
PUR04370,CUST0848,PROD0093,2024-02-26 05:16:34.158693,4
PUR04371,CUST0599,PROD0044,2024-02-17 05:16:34.158693,4
PUR04372,CUST0806,PROD0133,2024-02-22 05:16:34.158693,5
PUR04373,CUST0631,PROD0055,2024-09-21 05:16:34.158693,4
PUR04374,CUST0720,PROD0158,2024-11-06 05:16:34.158693,5
PUR04375,CUST0334,PROD0029,2024-04-03 05:16:34.158693,5
PUR04376,CUST0925,PROD0154,2024-10-23 05:16:34.158693,3
PUR04377,CUST0154,PROD0154,2024-05-01 05:16:34.158693,4
PUR04378,CUST0547,PROD0037,2024-10-16 05:16:34.158693,5
PUR04379,CUST0079,PROD0115,2024-01-13 05:16:34.158693,2
PUR04380,CUST0579,PROD0181,2024-11-04 05:16:34.158693,2
PUR04381,CUST0855,PROD0158,2024-10-04 05:16:34.158693,4
PUR04382,CUST0413,PROD0003,2024-02-06 05:16:34.158693,3
PUR04383,CUST0546,PROD0122,2024-07-21 05:16:34.158693,3
PUR04384,CUST0609,PROD0043,2024-08-10 05:16:34.158693,5
PUR04385,CUST0169,PROD0007,2024-10-27 05:16:34.158693,4
PUR04386,CUST0681,PROD0125,2024-09-28 05:16:34.158693,2
PUR04387,CUST0663,PROD0049,2024-04-20 05:16:34.158693,5
PUR04388,CUST0583,PROD0121,2024-11-04 05:16:34.158693,5
PUR04389,CUST0515,PROD0073,2024-01-05 05:16:34.158693,1
PUR04390,CUST0314,PROD0041,2024-05-05 05:16:34.158693,4
PUR04391,CUST0032,PROD0106,2024-08-20 05:16:34.158693,5
PUR04392,CUST0287,PROD0077,2024-07-09 05:16:34.158693,2
PUR04393,CUST0594,PROD0182,2024-08-31 05:16:34.158693,1
PUR04394,CUST0043,PROD0127,2024-08-25 05:16:34.158693,2
PUR04395,CUST0903,PROD0197,2024-10-13 05:16:34.158693,3
PUR04396,CUST0617,PROD0091,2024-11-04 05:16:34.158693,1
PUR04397,CUST0001,PROD0155,2024-06-07 05:16:34.158693,1
PUR04398,CUST0573,PROD0008,2024-10-17 05:16:34.158693,5
PUR04399,CUST0270,PROD0032,2024-08-06 05:16:34.158693,3
PUR04400,CUST0180,PROD0064,2024-04-01 05:16:34.158693,5
PUR04401,CUST0736,PROD0138,2024-06-10 05:16:34.158693,4
PUR04402,CUST0518,PROD0013,2023-11-13 05:16:34.158693,2
PUR04403,CUST0103,PROD0191,2024-07-31 05:16:34.158693,2
PUR04404,CUST0010,PROD0093,2023-12-31 05:16:34.158693,5
PUR04405,CUST0583,PROD0163,2023-11-19 05:16:34.158693,2
PUR04406,CUST0090,PROD0061,2024-05-20 05:16:34.158693,2
PUR04407,CUST0226,PROD0182,2024-01-20 05:16:34.158693,4
PUR04408,CUST0670,PROD0008,2023-12-04 05:16:34.158693,3
PUR04409,CUST0740,PROD0029,2024-10-15 05:16:34.158693,1
PUR04410,CUST0917,PROD0095,2023-12-05 05:16:34.158693,5
PUR04411,CUST0126,PROD0041,2024-02-17 05:16:34.158693,5
PUR04412,CUST0956,PROD0158,2024-03-22 05:16:34.158693,4
PUR04413,CUST0209,PROD0149,2024-01-28 05:16:34.158693,4
PUR04414,CUST0097,PROD0011,2024-04-01 05:16:34.158693,1
PUR04415,CUST0074,PROD0002,2024-10-21 05:16:34.158693,3
PUR04416,CUST0627,PROD0178,2024-03-14 05:16:34.158693,5
PUR04417,CUST0191,PROD0169,2024-01-20 05:16:34.158693,4
PUR04418,CUST0682,PROD0194,2023-12-08 05:16:34.158693,5
PUR04419,CUST0819,PROD0131,2024-10-25 05:16:34.158693,2
PUR04420,CUST0960,PROD0080,2024-04-06 05:16:34.158693,5
PUR04421,CUST0716,PROD0179,2024-02-19 05:16:34.158693,3
PUR04422,CUST0056,PROD0196,2024-08-10 05:16:34.158693,3
PUR04423,CUST0720,PROD0087,2023-11-23 05:16:34.158693,5
PUR04424,CUST0553,PROD0153,2024-05-08 05:16:34.158693,2
PUR04425,CUST0032,PROD0158,2024-06-25 05:16:34.158693,3
PUR04426,CUST0527,PROD0106,2023-12-29 05:16:34.158693,4
PUR04427,CUST0574,PROD0139,2024-09-17 05:16:34.158693,5
PUR04428,CUST0667,PROD0017,2024-10-17 05:16:34.158693,2
PUR04429,CUST0284,PROD0154,2024-08-20 05:16:34.158693,4
PUR04430,CUST0721,PROD0023,2024-02-29 05:16:34.158693,5
PUR04431,CUST0832,PROD0184,2024-10-03 05:16:34.158693,2
PUR04432,CUST0494,PROD0180,2024-08-20 05:16:34.158693,4
PUR04433,CUST0187,PROD0048,2024-05-24 05:16:34.158693,3
PUR04434,CUST0498,PROD0020,2024-03-07 05:16:34.158693,5
PUR04435,CUST0442,PROD0002,2024-07-25 05:16:34.158693,5
PUR04436,CUST0130,PROD0088,2024-10-28 05:16:34.158693,3
PUR04437,CUST0639,PROD0031,2024-04-02 05:16:34.158693,1
PUR04438,CUST0292,PROD0155,2024-10-26 05:16:34.158693,4
PUR04439,CUST0114,PROD0130,2024-10-12 05:16:34.158693,3
PUR04440,CUST0199,PROD0078,2023-12-01 05:16:34.158693,5
PUR04441,CUST0013,PROD0004,2024-05-20 05:16:34.158693,4
PUR04442,CUST0271,PROD0141,2024-05-23 05:16:34.158693,4
PUR04443,CUST0601,PROD0163,2024-06-07 05:16:34.158693,1
PUR04444,CUST0215,PROD0128,2024-10-22 05:16:34.158693,5
PUR04445,CUST0444,PROD0200,2024-04-15 05:16:34.158693,2
PUR04446,CUST0790,PROD0194,2024-08-15 05:16:34.158693,1
PUR04447,CUST0512,PROD0134,2023-12-04 05:16:34.158693,1
PUR04448,CUST0447,PROD0031,2023-11-13 05:16:34.158693,2
PUR04449,CUST0986,PROD0138,2024-03-14 05:16:34.158693,2
PUR04450,CUST0993,PROD0021,2024-02-18 05:16:34.158693,1
PUR04451,CUST0715,PROD0023,2024-09-19 05:16:34.158693,4
PUR04452,CUST0074,PROD0131,2024-06-20 05:16:34.158693,3
PUR04453,CUST0537,PROD0160,2024-03-01 05:16:34.158693,3
PUR04454,CUST0101,PROD0148,2024-09-26 05:16:34.158693,1
PUR04455,CUST0176,PROD0029,2024-11-01 05:16:34.158693,4
PUR04456,CUST0427,PROD0105,2024-11-04 05:16:34.158693,2
PUR04457,CUST0117,PROD0052,2024-10-03 05:16:34.158693,1
PUR04458,CUST0166,PROD0115,2024-05-13 05:16:34.158693,5
PUR04459,CUST0041,PROD0174,2024-09-03 05:16:34.158693,4
PUR04460,CUST0429,PROD0162,2024-08-12 05:16:34.158693,5
PUR04461,CUST0344,PROD0101,2024-09-10 05:16:34.158693,5
PUR04462,CUST0424,PROD0084,2024-02-15 05:16:34.158693,1
PUR04463,CUST0366,PROD0061,2024-02-14 05:16:34.158693,4
PUR04464,CUST0120,PROD0125,2024-04-05 05:16:34.158693,5
PUR04465,CUST0609,PROD0200,2024-06-23 05:16:34.158693,4
PUR04466,CUST0657,PROD0071,2024-02-05 05:16:34.158693,3
PUR04467,CUST0728,PROD0070,2024-10-21 05:16:34.158693,5
PUR04468,CUST0229,PROD0139,2023-12-15 05:16:34.158693,5
PUR04469,CUST0825,PROD0108,2024-02-10 05:16:34.158693,4
PUR04470,CUST0130,PROD0191,2024-02-03 05:16:34.158693,3
PUR04471,CUST0352,PROD0021,2024-07-27 05:16:34.158693,5
PUR04472,CUST0889,PROD0131,2024-01-07 05:16:34.158693,1
PUR04473,CUST0318,PROD0082,2024-05-18 05:16:34.158693,4
PUR04474,CUST0984,PROD0088,2023-11-27 05:16:34.158693,4
PUR04475,CUST0649,PROD0111,2024-06-13 05:16:34.158693,5
PUR04476,CUST0836,PROD0010,2024-03-28 05:16:34.158693,3
PUR04477,CUST0337,PROD0155,2024-08-17 05:16:34.158693,5
PUR04478,CUST0273,PROD0012,2024-03-21 05:16:34.158693,2
PUR04479,CUST0117,PROD0007,2024-01-12 05:16:34.158693,5
PUR04480,CUST0818,PROD0145,2024-01-28 05:16:34.158693,2
PUR04481,CUST0368,PROD0193,2024-09-01 05:16:34.158693,1
PUR04482,CUST0094,PROD0192,2024-03-16 05:16:34.158693,4
PUR04483,CUST0168,PROD0114,2023-11-09 05:16:34.158693,4
PUR04484,CUST0954,PROD0026,2024-04-24 05:16:34.158693,3
PUR04485,CUST0715,PROD0015,2024-07-02 05:16:34.158693,5
PUR04486,CUST0341,PROD0033,2024-11-04 05:16:34.158693,1
PUR04487,CUST0661,PROD0062,2024-01-25 05:16:34.158693,2
PUR04488,CUST0914,PROD0047,2023-11-27 05:16:34.158693,3
PUR04489,CUST0695,PROD0095,2024-01-24 05:16:34.158693,1
PUR04490,CUST0925,PROD0035,2024-04-20 05:16:34.158693,1
PUR04491,CUST0152,PROD0193,2024-09-07 05:16:34.158693,2
PUR04492,CUST0586,PROD0200,2023-12-03 05:16:34.158693,2
PUR04493,CUST0877,PROD0076,2024-09-22 05:16:34.158693,4
PUR04494,CUST0913,PROD0123,2024-09-17 05:16:34.158693,5
PUR04495,CUST0274,PROD0083,2024-10-10 05:16:34.158693,3
PUR04496,CUST0554,PROD0025,2024-04-09 05:16:34.158693,5
PUR04497,CUST0496,PROD0057,2024-07-15 05:16:34.158693,3
PUR04498,CUST0724,PROD0032,2024-08-26 05:16:34.158693,1
PUR04499,CUST0101,PROD0063,2024-08-14 05:16:34.158693,2
PUR04500,CUST0557,PROD0012,2024-05-08 05:16:34.158693,2
PUR04501,CUST0082,PROD0063,2023-12-14 05:16:34.158693,1
PUR04502,CUST0529,PROD0077,2024-11-03 05:16:34.158693,1
PUR04503,CUST0073,PROD0092,2024-04-17 05:16:34.158693,3
PUR04504,CUST0014,PROD0001,2024-08-02 05:16:34.158693,1
PUR04505,CUST0433,PROD0179,2024-02-27 05:16:34.158693,3
PUR04506,CUST0157,PROD0070,2024-02-09 05:16:34.158693,5
PUR04507,CUST0735,PROD0136,2024-07-30 05:16:34.158693,2
PUR04508,CUST0132,PROD0196,2023-12-11 05:16:34.158693,2
PUR04509,CUST0338,PROD0133,2024-07-22 05:16:34.158693,2
PUR04510,CUST0404,PROD0086,2024-01-27 05:16:34.158693,5
PUR04511,CUST0376,PROD0039,2024-06-06 05:16:34.158693,5
PUR04512,CUST0888,PROD0023,2024-08-11 05:16:34.158693,4
PUR04513,CUST0559,PROD0068,2024-08-07 05:16:34.158693,3
PUR04514,CUST0107,PROD0180,2024-05-31 05:16:34.158693,3
PUR04515,CUST0620,PROD0004,2023-12-24 05:16:34.158693,4
PUR04516,CUST0265,PROD0126,2024-05-03 05:16:34.158693,2
PUR04517,CUST0205,PROD0175,2024-02-28 05:16:34.158693,3
PUR04518,CUST0079,PROD0021,2024-02-24 05:16:34.158693,3
PUR04519,CUST0155,PROD0184,2024-10-11 05:16:34.158693,2
PUR04520,CUST0783,PROD0105,2024-04-24 05:16:34.158693,1
PUR04521,CUST0988,PROD0066,2024-04-24 05:16:34.158693,1
PUR04522,CUST0997,PROD0187,2024-05-09 05:16:34.158693,4
PUR04523,CUST0247,PROD0007,2024-04-05 05:16:34.158693,5
PUR04524,CUST0531,PROD0049,2024-02-26 05:16:34.158693,3
PUR04525,CUST0858,PROD0016,2024-09-18 05:16:34.158693,3
PUR04526,CUST0948,PROD0145,2024-08-04 05:16:34.158693,4
PUR04527,CUST0538,PROD0084,2024-07-07 05:16:34.158693,4
PUR04528,CUST0729,PROD0087,2024-08-20 05:16:34.158693,3
PUR04529,CUST0154,PROD0098,2024-10-04 05:16:34.158693,2
PUR04530,CUST0154,PROD0075,2023-11-11 05:16:34.158693,2
PUR04531,CUST0686,PROD0034,2024-01-04 05:16:34.158693,5
PUR04532,CUST0092,PROD0161,2024-10-14 05:16:34.158693,3
PUR04533,CUST0433,PROD0026,2024-05-02 05:16:34.158693,3
PUR04534,CUST0338,PROD0066,2024-06-22 05:16:34.158693,3
PUR04535,CUST0480,PROD0125,2024-03-09 05:16:34.158693,3
PUR04536,CUST0693,PROD0063,2024-09-30 05:16:34.158693,4
PUR04537,CUST0131,PROD0087,2024-09-16 05:16:34.158693,1
